代號,名稱,年月,股本--金融機構,資產--金融機構,權益--金融機構,稅前損益--金融機構,授信總額--金融機構,存款--金融機構,放款--金融機構,權益比率--金融機構,資產報酬率(稅前)--金融機構,存放比率--金融機構,催收款--金融機構,逾期放款--金融機構,甲類逾期放款--金融機構,乙類逾期放款--金融機構,放款(含催收款)--金融機構,逾放比率--金融機構,備抵呆帳--金融機構
2807,渣打銀行,2021/12,"29,106","671,392","46,615","2,778","321,235","579,832","302,403",6.94,0.41,52.15,121,206,139,67,"302,524",0.07,"4,546"
2807,渣打銀行,2022/03,"29,106","696,972","46,576",375,"313,277","570,922","293,597",6.68,0.05,51.43,102,204,121,84,"293,699",0.07,"4,757"
2807,渣打銀行,2022/06,"29,106","709,535","45,304",829,"313,108","579,096","291,295",6.39,0.12,50.3,85,219,103,116,"291,380",0.08,"4,739"
2807,渣打銀行,2022/09,"29,106","801,113","45,652","1,691","316,130","639,839","293,627",5.7,0.21,45.89,89,252,97,155,"293,716",0.09,"4,875"
2807,渣打銀行,2022/12,"29,106","708,768","47,287","2,892","312,860","587,454","292,414",6.67,0.41,49.78,77,266,85,181,"292,490",0.09,"4,828"
2807,渣打銀行,2023/03,"29,106","702,089","48,658","1,451","312,217","590,823","292,684",6.93,0.21,49.54,71,266,88,178,"292,755",0.09,"5,043"
2807,渣打銀行,2023/06,"29,106","720,585","47,932","2,786","309,083","602,288","284,730",6.65,0.39,47.27,67,259,72,187,"284,797",0.09,"5,006"
2807,渣打銀行,2023/09,"29,106","758,111","49,280","4,457","324,814","597,035","294,451",6.5,0.59,49.32,68,320,79,241,"294,519",0.11,"4,970"
2808,北商銀,2002/12,"20,137","344,097","31,908",0,"233,387","287,232","214,437",9.27,0.63,74.66,0,0,0,0,0,0,0
2808,北商銀,2003/03,"20,137","339,124","32,320",0,"232,155","275,522","213,275",9.53,0,77.41,0,0,0,0,0,0,0
2808,北商銀,2003/06,"20,137","342,968","32,832",0,"237,305","282,307","219,936",9.57,0,77.91,0,0,0,0,0,0,0
2808,北商銀,2003/09,"21,159","353,174","33,564",0,"240,694","284,167","222,524",9.5,0,78.31,0,0,0,0,0,0,0
2808,北商銀,2003/12,"21,159","380,398","33,989",0,"257,250","310,449","241,205",8.94,0.7,77.7,0,0,0,0,0,0,0
2808,北商銀,2004/03,"21,159","406,393","34,672",0,"267,315","312,725","250,987",8.53,0,80.26,0,0,0,0,0,0,0
2808,北商銀,2004/06,"21,159","412,453","34,830",0,"270,436","306,967","256,736",8.44,0,83.64,0,0,0,0,0,0,0
2808,北商銀,2004/09,"22,233","392,153","35,920",0,"273,001","303,207","259,261",9.16,0,85.51,0,0,0,0,0,0,0
2808,北商銀,2004/12,"22,233","412,138","36,978","4,161","282,717","316,407","270,448",8.97,1.01,85.47,"4,220","3,995",0,0,0,1.45,"1,160"
2808,北商銀,2005/03,"22,233","416,717","37,118","1,015","291,027","317,734","278,134",8.91,0.24,87.54,"4,680","4,464",0,0,0,1.58,"1,432"
2808,北商銀,2005/06,"22,233","429,000","36,170","1,814","301,413","326,753","288,570",8.43,0.42,88.31,"4,573","4,347",0,0,0,1.48,"1,768"
2808,北商銀,2005/09,"22,233","420,003","37,090","2,872","309,394","325,709","295,588",8.83,0.68,90.75,"5,148","6,004","5,167",837,"300,736",2,"2,052"
2808,北商銀,2005/12,"22,233","434,848","37,271","3,060","316,144","335,554","303,011",8.57,0.7,90.3,"4,541","5,845","4,792","1,052","307,552",1.9,"2,351"
2808,北商銀,2006/03,"22,233","430,234","37,790",856,"306,726","333,222","292,306",8.78,0.2,87.72,"6,193","7,496","6,305","1,191","298,499",2.51,"2,567"
2808,北商銀,2006/06,"22,233","442,863","35,766",811,"308,621","335,839","292,601",8.08,0.18,87.13,"6,405","7,475","6,604",871,"299,006",2.5,"2,505"
2808,北商銀,2006/09,"22,233","443,437","36,401","1,582","303,684","325,707","286,105",8.21,0.36,87.84,"7,556","8,494","7,512",982,"293,662",2.89,"2,906"
2809,京城銀,2002/12,"7,243","128,962","6,478",0,"101,908","117,027","88,803",5.02,-1.54,75.88,0,0,0,0,0,0,0
2809,京城銀,2003/03,"7,243","127,586","6,421",0,"101,928","115,439","88,739",5.03,0,76.87,0,0,0,0,0,0,0
2809,京城銀,2003/06,"7,243","128,831","6,570",0,"103,580","116,977","90,770",5.1,0,77.6,0,0,0,0,0,0,0
2809,京城銀,2003/09,"7,243","130,300","6,718",0,"103,534","117,234","90,985",5.16,0,77.61,0,0,0,0,0,0,0
2809,京城銀,2003/12,"7,243","133,871","6,877",0,"105,933","121,287","93,959",5.14,0.37,77.47,0,0,0,0,0,0,0
2809,京城銀,2004/03,"7,243","133,481","7,031",0,"104,216","120,721","92,593",5.27,0,76.7,0,0,0,0,0,0,0
2809,京城銀,2004/06,"7,243","134,336","7,232",0,"106,843","121,464","95,647",5.38,0,78.75,0,0,0,0,0,0,0
2809,京城銀,2004/09,"7,243","136,065","7,417",0,"108,246","122,097","97,857",5.45,0,80.15,0,0,0,0,0,0,0
2809,京城銀,2004/12,"7,243","143,954","7,569",700,"116,575","130,594","107,630",5.26,0.49,82.42,"5,942","5,092",0,0,0,4.48,986
2809,京城銀,2005/03,"7,243","145,662","7,669",179,"116,102","131,462","108,352",5.26,0.12,82.42,"5,375","4,630",0,0,0,4.07,"1,023"
2809,京城銀,2005/06,"7,243","146,490","7,728",382,"116,003","133,139","108,763",5.28,0.26,81.69,"4,775","4,099",0,0,0,3.61,919
2809,京城銀,2005/09,"7,243","145,153","7,989",643,"112,342","130,698","105,604",5.5,0.44,80.8,"4,506","5,047","4,375",672,"110,109",4.58,"1,060"
2809,京城銀,2005/12,"10,843","154,728","10,976",-224,"114,875","137,119","109,811",7.09,-0.14,80.08,"2,743","3,263","2,527",736,"112,554",2.9,707
2809,京城銀,2006/03,"10,843","153,532","11,023",121,"120,545","136,104","115,620",7.18,0.08,84.95,"2,825","3,346","2,621",724,"118,445",2.82,877
2809,京城銀,2006/06,"10,843","164,492","11,175",272,"132,852","147,681","128,210",6.79,0.17,86.82,"2,474","3,151","2,422",729,"130,684",2.41,900
2809,京城銀,2006/09,"10,843","181,746","11,231",320,"143,262","161,184","138,266",6.18,0.18,85.78,"2,588","3,112","2,511",601,"140,854",2.21,"1,071"
2809,京城銀,2006/12,"10,843","196,620","11,066",159,"145,038","171,819","140,407",5.63,0.08,81.72,"2,575","3,059","2,540",518,"142,982",2.14,"1,474"
2809,京城銀,2007/03,"10,843","185,267","11,169",106,"143,759","161,608","139,225",6.03,0.06,86.15,"2,517","2,992","2,495",498,"141,742",2.11,"1,573"
2809,京城銀,2007/06,"10,843","181,269","11,245",217,"144,252","158,600","139,546",6.2,0.12,87.99,"2,611","3,108","2,551",557,"142,157",2.19,"1,568"
2809,京城銀,2007/09,"10,843","178,609","11,311",283,"139,910","151,933","134,225",6.33,0.16,88.34,"2,842","3,240","2,566",673,"137,067",2.36,"1,706"
2809,京城銀,2007/12,"10,843","171,488","11,350",403,"135,752","152,379","129,446",6.62,0.24,84.95,"2,606","2,998","2,560",438,"132,053",2.27,"1,833"
2809,京城銀,2008/03,"10,843","169,216","11,237",126,"129,580","149,168","124,016",6.64,0.07,83.14,"2,453","2,806","2,435",371,"126,469",2.22,"1,765"
2809,京城銀,2008/06,"10,843","162,355","11,315",191,"120,679","145,810","115,317",6.97,0.12,79.09,"2,293","2,562","2,249",313,"117,610",2.18,"1,493"
2809,京城銀,2008/09,"10,843","155,111","10,812",62,"112,396","137,825","107,537",6.97,0.04,78.02,"2,120","2,436","2,160",276,"109,657",2.22,"1,444"
2809,京城銀,2008/12,"10,512","150,906","10,919",68,"108,609","134,960","104,371",7.24,0.05,77.33,"1,933","2,378","2,001",377,"106,304",2.24,"1,480"
2809,京城銀,2009/03,"10,512","153,963","11,026",-29,"102,128","136,972","98,272",7.16,-0.02,71.75,"1,834","2,481","1,852",628,"100,105",2.48,"1,345"
2809,京城銀,2009/06,"10,512","162,748","10,881",-57,"101,887","137,626","98,318",6.69,-0.04,71.44,"1,661","2,093","1,735",358,"99,978",2.09,"1,222"
2809,京城銀,2009/09,"10,512","165,797","10,956",13,"99,122","137,084","95,534",6.61,0.01,69.69,"1,500","1,732","1,525",207,"97,034",1.79,"1,495"
2809,京城銀,2009/12,"10,512","164,048","11,167",32,"97,887","135,989","95,057",6.81,0.02,69.9,631,869,664,205,"95,688",0.91,"1,120"
2809,京城銀,2010/03,"10,512","163,944","11,566",294,"96,103","134,432","93,382",7.05,0.18,69.46,546,812,689,123,"93,928",0.86,"1,397"
2809,京城銀,2010/06,"10,512","157,211","12,114",866,"98,168","129,329","95,085",7.71,0.55,73.52,487,697,617,80,"95,572",0.73,"1,488"
2809,京城銀,2010/09,"10,512","166,329","12,764","1,448","98,405","132,502","95,453",7.67,0.87,72.04,307,459,382,77,"95,760",0.48,"1,344"
2809,京城銀,2010/12,"10,512","169,792","13,290","2,023","100,250","135,277","97,102",7.83,1.19,71.78,293,363,303,59,"97,396",0.37,"1,434"
2809,京城銀,2011/03,"10,512","170,310","13,820",816,"103,477","134,114","100,346",8.11,0.48,74.82,286,358,320,38,"100,631",0.36,"1,444"
2809,京城銀,2011/06,"10,512","173,474","14,410","1,579","103,465","135,720","100,296",8.31,0.91,73.9,219,360,341,19,"100,515",0.36,"1,465"
2809,京城銀,2011/09,"10,512","178,613","14,905","2,215","101,828","136,520","98,654",8.34,1.24,72.26,201,356,324,32,"98,856",0.36,"1,474"
2809,京城銀,2011/12,"10,512","176,470","15,558","3,011","98,767","136,219","95,784",8.82,1.71,70.32,177,317,306,12,"95,960",0.33,"1,464"
2809,京城銀,2012/03,"10,512","183,314","16,322",783,"97,472","136,826","94,915",8.9,0.43,69.37,160,192,181,11,"95,075",0.2,"1,589"
2809,京城銀,2012/06,"10,512","187,562","17,292","1,889","98,736","138,122","95,804",9.22,1.01,69.36,97,146,122,24,"95,901",0.15,"1,624"
2809,京城銀,2012/09,"10,512","190,819","18,278","2,927","100,759","137,609","97,913",9.58,1.53,71.15,86,135,77,58,"97,999",0.14,"1,484"
2809,京城銀,2012/12,"10,512","194,496","20,100","4,004","100,835","139,549","97,972",10.33,2.06,70.21,95,118,76,42,"98,067",0.12,"1,519"
2809,京城銀,2013/03,"12,012","198,522","22,513","1,171","104,077","141,413","100,995",11.34,0.59,71.42,98,126,86,40,"101,094",0.12,"1,854"
2809,京城銀,2013/06,"12,012","209,270","21,149","2,177","106,891","145,701","103,505",10.11,1.04,71.04,84,118,77,41,"103,589",0.11,"1,560"
2809,京城銀,2013/09,"12,012","211,983","22,870","3,434","110,457","146,208","107,206",10.79,1.62,73.32,70,104,67,37,"107,276",0.1,"1,684"
2809,京城銀,2013/12,"12,012","215,387","24,308","4,720","112,862","145,830","109,225",11.29,2.19,74.9,34,60,30,30,"109,259",0.05,"1,716"
2809,京城銀,2014/03,"12,012","222,373","26,012","1,434","117,781","147,890","114,024",11.7,0.64,77.1,25,42,25,17,"114,049",0.04,"1,739"
2809,京城銀,2014/06,"12,012","225,092","26,565","3,383","119,515","151,117","115,666",11.8,1.5,76.54,26,40,25,14,"115,692",0.03,"1,791"
2809,京城銀,2014/09,"12,012","231,381","27,355","4,694","123,724","155,508","120,458",11.82,2.03,77.46,42,50,21,30,"120,499",0.04,"1,815"
2809,京城銀,2014/12,"12,012","235,927","27,148","5,986","126,475","159,315","123,438",11.51,2.54,77.48,24,38,21,17,"123,462",0.03,"1,902"
2809,京城銀,2015/03,"12,012","238,665","28,934","1,312","127,827","162,082","124,637",12.12,0.55,76.9,46,56,17,39,"124,684",0.04,"1,922"
2809,京城銀,2015/06,"12,012","242,120","28,367","2,893","130,065","163,555","126,682",11.72,1.19,77.46,21,47,18,29,"126,704",0.04,"1,916"
2809,京城銀,2015/09,"12,012","238,011","27,534","3,516","129,413","164,385","125,740",11.57,1.48,76.49,23,36,24,12,"125,763",0.03,"1,923"
2809,京城銀,2015/12,"12,012","237,680","28,455","4,399","129,189","169,540","125,536",11.97,1.85,74.05,23,37,21,16,"125,560",0.03,"1,917"
2809,京城銀,2016/03,"11,512","241,410","29,487","1,216","131,056","169,503","127,533",12.21,0.5,75.24,21,38,22,16,"127,554",0.03,"1,956"
2809,京城銀,2016/06,"11,512","236,802","30,704","2,625","133,707","169,635","128,932",12.97,1.11,76.01,30,42,29,14,"128,962",0.03,"1,980"
2809,京城銀,2016/09,"11,512","238,990","32,663","4,126","132,142","171,255","127,268",13.67,1.73,74.31,24,30,22,7,"127,292",0.02,"2,054"
2809,京城銀,2016/12,"11,512","244,058","32,796","5,493","131,368","173,861","126,253",13.44,2.25,72.62,19,30,18,13,"126,272",0.02,"2,020"
2809,京城銀,2017/03,"11,512","249,868","34,394","1,367","131,879","176,008","126,997",13.76,0.55,72.15,24,35,22,13,"127,021",0.03,"2,061"
2809,京城銀,2017/06,"11,512","248,811","34,504","3,249","136,935","174,517","133,405",13.87,1.31,76.44,31,39,30,8,"133,436",0.03,"2,203"
2809,京城銀,2017/09,"11,512","266,756","36,612","4,897","145,352","180,457","142,132",13.72,1.84,78.76,26,79,26,53,"142,158",0.06,"2,331"
2809,京城銀,2017/12,"11,512","270,171","36,961","6,400","149,292","180,723","145,157",13.68,2.37,80.32,28,34,27,7,"145,186",0.02,"2,238"
2809,京城銀,2018/03,"11,512","273,446","37,780","1,430","150,895","178,190","147,149",13.82,0.52,82.58,26,55,25,30,"147,174",0.04,"2,297"
2809,京城銀,2018/06,"11,512","275,362","36,206","2,844","161,973","182,639","157,446",13.15,1.03,86.21,31,36,32,4,"157,477",0.02,"2,431"
2809,京城銀,2018/09,"11,512","283,429","37,627","4,334","165,569","181,861","160,603",13.28,1.53,88.31,32,35,32,3,"160,635",0.02,"2,417"
2809,京城銀,2018/12,"11,512","279,174","35,184","3,505","159,698","188,715","154,571",12.6,1.26,81.91,26,34,25,9,"154,597",0.02,"2,367"
2809,京城銀,2019/03,"11,412","286,199","39,192","1,970","157,036","185,470","151,935",13.69,0.69,81.92,28,42,28,14,"151,963",0.03,"2,460"
2809,京城銀,2019/06,"11,412","276,671","39,553","3,368","157,791","185,918","151,876",14.3,1.22,81.69,32,38,32,6,"151,908",0.02,"2,514"
2809,京城銀,2019/09,"11,312","278,766","39,108","2,287","160,499","187,206","155,065",14.03,0.82,82.83,37,46,36,9,"155,101",0.03,"2,244"
2809,京城銀,2019/12,"11,312","279,534","40,932","3,846","163,239","191,815","157,598",14.64,1.38,82.16,21,23,20,3,"157,618",0.01,"2,268"
2809,京城銀,2020/03,"11,312","280,033","36,311","1,024","164,783","191,572","158,806",12.97,0.37,82.9,17,36,17,19,"158,823",0.02,"2,275"
2809,京城銀,2020/06,"11,212","294,012","40,478","2,399","173,597","200,854","166,816",13.77,0.82,83.05,9,19,9,9,"166,825",0.01,"2,345"
2809,京城銀,2020/09,"11,212","308,954","42,791","4,196","180,504","210,319","173,320",13.85,1.36,82.41,18,24,18,6,"173,337",0.01,"2,642"
2809,京城銀,2020/12,"11,212","321,018","46,581","6,231","196,900","227,153","187,824",14.51,1.94,82.69,18,25,18,7,"187,843",0.01,"2,941"
2809,京城銀,2021/03,"11,212","323,511","48,093","2,755","200,493","231,974","191,026",14.87,0.85,82.35,25,30,22,8,"191,051",0.02,"2,993"
2809,京城銀,2021/06,"11,212","322,242","47,706","5,040","210,535","235,575","200,538",14.8,1.56,85.13,19,32,18,14,"200,557",0.02,"3,130"
2809,京城銀,2021/09,"11,212","328,108","49,314","6,811","213,140","242,748","203,141",15.03,2.08,83.68,28,38,28,10,"203,169",0.02,"3,130"
2809,京城銀,2021/12,"11,212","336,825","48,881","6,465","219,542","252,823","209,495",14.51,1.92,82.86,32,38,32,6,"209,527",0.02,"3,170"
2809,京城銀,2022/03,"11,212","338,539","46,839",188,"226,524","254,353","215,238",13.84,0.06,84.62,40,44,40,4,"215,278",0.02,"3,231"
2809,京城銀,2022/06,"11,212","347,969","41,915","1,102","233,879","264,899","222,515",12.05,0.32,84,37,41,37,4,"222,553",0.02,"3,340"
2809,京城銀,2022/09,"11,112","356,523","39,799","1,420","242,529","269,058","231,622",11.16,0.4,86.09,39,40,39,1,"231,661",0.02,"3,479"
2809,京城銀,2022/12,"11,112","370,457","42,417","2,870","254,908","284,192","245,875",11.45,0.77,86.52,36,40,36,5,"245,911",0.02,"3,576"
2809,京城銀,2023/03,"11,112","371,511","44,105","1,081","255,925","288,212","246,969",11.87,0.29,85.69,38,44,38,7,"247,007",0.02,"3,647"
2809,京城銀,2023/06,"11,112","376,617","45,178","2,835","252,840","292,507","243,938",12,0.75,83.4,42,42,42,1,"243,980",0.02,"3,663"
2809,京城銀,2023/09,"11,112","371,417","46,408","5,256","249,465","293,902","240,650",12.49,1.42,81.88,39,49,38,11,"240,689",0.02,"3,632"
2810,高企,2002/12,500,"67,186","-9,035",0,"50,746","72,230","28,031",-13.45,-0.89,38.81,0,0,0,0,0,0,0
2810,高企,2003/03,500,"65,498","-9,179",0,"49,040","70,756","25,935",-14.01,0,36.65,0,0,0,0,0,0,0
2810,高企,2003/06,500,"59,564","-9,181",0,"25,548","67,353","23,704",-15.41,0,35.19,0,0,0,0,0,0,0
2810,高企,2003/09,500,"57,662","-9,231",0,"23,295","64,929","21,008",-16.01,0,32.36,0,0,0,0,0,0,0
2810,高企,2003/12,500,"42,654","-16,959",0,"21,507","53,334","19,110",-39.76,-18.36,35.83,0,0,0,0,0,0,0
2810,高企,2004/03,500,"37,708","-17,091",0,"19,651","53,965","17,564",-45.33,0,32.55,0,0,0,0,0,0,0
2810,高企,2004/06,500,"36,691","-17,189",0,"18,120","53,054","16,097",-46.85,0,30.34,0,0,0,0,0,0,0
2810,高企,2004/09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,台中銀,2002/12,"15,380","225,200","12,997",0,"163,024","207,406","134,302",5.77,-1.8,64.75,0,0,0,0,0,0,0
2812,台中銀,2003/03,"15,380","229,014","13,212",0,"163,165","209,343","131,808",5.77,0,62.96,0,0,0,0,0,0,0
2812,台中銀,2003/06,"15,380","230,458","13,186",0,"158,498","212,054","127,878",5.72,0,60.3,0,0,0,0,0,0,0
2812,台中銀,2003/09,"15,380","235,019","13,366",0,"162,900","214,846","133,076",5.69,0,61.94,0,0,0,0,0,0,0
2812,台中銀,2003/12,"15,380","241,482","13,291",0,"170,930","222,322","147,642",5.5,0.14,66.41,0,0,0,0,0,0,0
2812,台中銀,2004/03,"15,380","240,418","13,547",0,"168,322","219,398","146,701",5.63,0,66.87,0,0,0,0,0,0,0
2812,台中銀,2004/06,"15,380","238,630","13,471",0,"171,467","218,598","151,558",5.65,0,69.33,0,0,0,0,0,0,0
2812,台中銀,2004/09,"15,380","242,828","13,844",0,"179,220","218,818","161,285",5.7,0,73.71,0,0,0,0,0,0,0
2812,台中銀,2004/12,"15,380","245,953","13,870",744,"186,200","227,596","173,003",5.64,0.3,76.01,"10,532","8,620",0,0,0,4.7,"2,690"
2812,台中銀,2005/03,"15,380","249,592","14,061",251,"187,417","227,748","175,311",5.63,0.1,76.98,"9,590","8,228",0,0,0,4.45,"2,645"
2812,台中銀,2005/06,"15,380","249,481","14,312",282,"188,114","231,314","176,460",5.74,0.11,76.29,"9,151","8,056",0,0,0,4.34,"3,025"
2812,台中銀,2005/09,"15,380","253,225","14,124",214,"182,586","232,103","172,442",5.58,0.08,74.3,"7,799","8,898","7,805","1,093","180,241",4.94,"3,147"
2812,台中銀,2005/12,"15,380","262,309","12,946",-965,"184,255","239,104","179,538",4.94,-0.37,75.09,"2,548","3,651","2,625","1,027","182,086",2.01,"1,518"
2812,台中銀,2006/03,"15,380","259,957","12,986",-41,"187,476","235,472","182,724",5,-0.02,77.6,"2,607","4,055","3,053","1,002","185,331",2.19,"1,542"
2812,台中銀,2006/06,"15,380","258,112","13,158",131,"191,761","234,896","186,604",5.1,0.05,79.44,"3,139","4,204","3,157","1,047","189,743",2.22,"1,396"
2812,台中銀,2006/09,"15,380","253,679","6,909","-6,118","191,142","238,893","185,903",2.72,-2.41,77.82,"3,167","3,559","2,538","1,020","189,070",1.88,"1,961"
2812,台中銀,2006/12,"15,380","259,343","7,302","-5,726","190,109","243,083","185,242",2.82,-2.21,76.21,"2,883","3,235","2,260",975,"188,125",1.72,"1,775"
2812,台中銀,2007/03,"13,041","263,557","14,576",501,"193,559","239,939","188,526",5.53,0.19,78.57,"2,852","3,124","2,344",781,"191,377",1.63,"1,779"
2812,台中銀,2007/06,"13,041","268,344","15,180","1,105","203,065","242,433","197,639",5.66,0.41,81.52,"3,171","3,148","2,582",566,"200,810",1.57,"2,069"
2812,台中銀,2007/09,"13,041","267,243","15,754","1,679","201,023","240,666","195,272",5.9,0.63,81.14,"3,251","3,410","2,786",624,"198,523",1.72,"2,311"
2812,台中銀,2007/12,"13,041","263,525","16,178","2,103","197,161","240,894","191,595",6.14,0.8,79.53,"3,288","3,353","2,865",488,"194,883",1.72,"2,442"
2812,台中銀,2008/03,"13,041","265,886","16,356",504,"198,335","241,449","192,904",6.15,0.19,79.89,"3,122","3,294","2,799",495,"196,026",1.68,"2,345"
2812,台中銀,2008/06,"13,041","265,219","16,138",838,"200,994","240,241","195,735",6.08,0.32,81.47,"2,997","3,101","2,740",361,"198,732",1.56,"2,327"
2812,台中銀,2008/09,"13,719","276,231","16,277",977,"201,736","247,151","196,443",5.89,0.35,79.48,"2,779","3,030","2,530",500,"199,222",1.52,"2,569"
2812,台中銀,2008/12,"13,719","286,443","15,884",585,"208,701","261,811","201,832",5.55,0.2,77.09,"2,844","3,159","2,631",529,"204,675",1.54,"2,604"
2812,台中銀,2009/03,"13,719","289,514","15,383",-107,"208,668","267,177","202,563",5.31,-0.04,75.82,"2,507","3,243","2,372",871,"205,070",1.58,"2,660"
2812,台中銀,2009/06,"13,719","291,801","15,576",249,"212,124","265,574","206,421",5.34,0.09,77.73,"3,004","3,219","2,815",405,"209,424",1.54,"2,756"
2812,台中銀,2009/09,"13,719","295,475","14,616",-720,"213,197","270,269","207,871",4.95,-0.24,76.91,"2,973","2,972","2,741",232,"210,844",1.41,"2,926"
