,代號,名稱,年月,股本--金融機構,資產--金融機構,權益--金融機構,稅前損益--金融機構,授信總額--金融機構,存款--金融機構,放款--金融機構,權益比率--金融機構,資產報酬率(稅前)--金融機構,存放比率--金融機構,催收款--金融機構,逾期放款--金融機構,甲類逾期放款--金融機構,乙類逾期放款--金融機構,放款(含催收款)--金融機構,逾放比率--金融機構,備抵呆帳--金融機構,資產合計,約定融資額度,應收保證款項,應收信用狀款項,信託資產
625,2838,聯邦銀,2012-03-01,19485,399054,22880,800.0,204595,328938,193203,5.73,0.2,58.74,492.0,659.0,640.0,20.0,193695.0,0.34,1916.0,399054.0,413.0,10777.0,830.0,51239.0
626,2838,聯邦銀,2012-06-01,20264,402343,23040,1698.0,205496,330337,195700,5.73,0.42,59.24,497.0,677.0,619.0,58.0,196197.0,0.34,1961.0,402343.0,472.0,9135.0,1183.0,54065.0
627,2838,聯邦銀,2012-09-01,20264,409877,23711,2576.0,214014,336914,201393,5.78,0.63,59.78,415.0,490.0,467.0,22.0,201808.0,0.24,2004.0,409877.0,51.0,12096.0,1364.0,55181.0
628,2838,聯邦銀,2012-12-01,20264,407523,24166,3066.0,213865,342085,203687,5.93,0.75,59.54,372.0,477.0,429.0,48.0,204059.0,0.23,2226.0,407524.0,68.0,9660.0,771.0,57129.0
629,2838,聯邦銀,2013-03-01,20264,419727,26271,792.0,228105,348973,216474,6.26,0.19,62.03,359.0,474.0,419.0,55.0,216833.0,0.22,2287.0,419736.0,118.0,11134.0,790.0,60685.0
630,2838,聯邦銀,2013-06-01,22167,424920,26780,1670.0,237485,354873,226818,6.3,0.39,63.92,193.0,741.0,246.0,495.0,227011.0,0.33,2350.0,424920.0,160.0,10366.0,941.0,61345.0
631,2838,聯邦銀,2013-09-01,22165,434261,27428,2461.0,249526,366445,234212,6.32,0.57,63.91,614.0,698.0,665.0,33.0,234825.0,0.3,2428.0,434262.0,176.0,14565.0,965.0,58611.0
632,2838,聯邦銀,2013-12-01,22165,438794,28583,3353.0,243469,369877,232071,6.51,0.76,62.74,596.0,674.0,647.0,27.0,232667.0,0.29,2524.0,438793.0,408.0,10680.0,797.0,59051.0
633,2838,聯邦銀,2014-03-01,22165,458287,29537,873.0,259704,378057,244184,6.45,0.19,64.59,586.0,645.0,624.0,21.0,244769.0,0.26,2625.0,458287.0,69934.0,14830.0,805.0,59080.0
634,2838,聯邦銀,2014-06-01,24508,465924,30329,1863.0,266860,381141,250970,6.51,0.4,65.85,94.0,205.0,164.0,40.0,251064.0,0.08,2595.0,465924.0,73288.0,15679.0,722.0,59878.0
635,2838,聯邦銀,2014-09-01,24509,474755,31181,2808.0,273601,387687,257141,6.57,0.59,66.33,108.0,243.0,205.0,37.0,257249.0,0.09,2487.0,474755.0,83810.0,16209.0,755.0,60325.0
636,2838,聯邦銀,2014-12-01,24509,486146,32377,3687.0,273499,400424,260061,6.66,0.76,64.95,138.0,224.0,202.0,21.0,260199.0,0.09,2464.0,486145.0,120749.0,13189.0,967.0,58538.0
637,2838,聯邦銀,2015-03-01,24509,489851,33008,845.0,291571,405921,275762,6.74,0.17,67.93,96.0,183.0,151.0,32.0,275858.0,0.07,2490.0,489851.0,105980.0,15608.0,708.0,57250.0
638,2838,聯邦銀,2015-06-01,26049,504613,33035,1631.0,291412,412697,272636,6.55,0.32,66.06,99.0,190.0,167.0,23.0,272735.0,0.07,2571.0,504614.0,118766.0,18557.0,631.0,59486.0
639,2838,聯邦銀,2015-09-01,26052,511090,34296,2614.0,296604,418605,280160,6.71,0.51,66.93,95.0,189.0,173.0,16.0,280256.0,0.07,2738.0,511090.0,121735.0,16233.0,768.0,58476.0
640,2838,聯邦銀,2015-12-01,26052,507690,35204,3708.0,295303,423223,283498,6.93,0.73,66.99,81.0,152.0,129.0,23.0,283578.0,0.05,2797.0,507689.0,95990.0,11606.0,742.0,56721.0
641,2838,聯邦銀,2016-03-01,26052,515205,35678,769.0,286639,424205,270527,6.93,0.15,63.77,100.0,220.0,184.0,36.0,270626.0,0.08,2864.0,515206.0,95003.0,15938.0,598.0,57551.0
642,2838,聯邦銀,2016-06-01,26052,515167,35606,1606.0,293945,422878,275833,6.91,0.31,65.23,98.0,211.0,181.0,30.0,275932.0,0.08,3118.0,515167.0,94886.0,17590.0,685.0,58466.0
643,2838,聯邦銀,2016-09-01,26052,525910,36361,2509.0,295008,429539,276365,6.91,0.48,64.34,129.0,252.0,210.0,42.0,276494.0,0.09,3102.0,525910.0,98010.0,17859.0,773.0,58930.0
644,2838,聯邦銀,2016-12-01,26052,525130,36096,3243.0,298455,433329,287059,6.87,0.62,66.25,179.0,274.0,241.0,32.0,287238.0,0.1,3197.0,525130.0,109698.0,10270.0,860.0,59975.0
645,2838,聯邦銀,2017-03-01,26052,539546,36653,767.0,306706,436062,288759,6.79,0.14,66.22,190.0,501.0,473.0,29.0,288950.0,0.17,3315.0,539546.0,95300.0,16853.0,949.0,63173.0
646,2838,聯邦銀,2017-06-01,26052,537559,36600,1546.0,309419,439972,291647,6.81,0.29,66.29,398.0,551.0,507.0,44.0,292045.0,0.19,3398.0,537559.0,98058.0,16786.0,842.0,67795.0
647,2838,聯邦銀,2017-09-01,26052,539766,37356,2458.0,320459,447598,302092,6.92,0.46,67.49,387.0,599.0,523.0,77.0,302479.0,0.2,3551.0,539768.0,83597.0,17763.0,910.0,68770.0
648,2838,聯邦銀,2017-12-01,28052,560510,48058,3329.0,336416,450553,321779,8.57,0.59,71.42,247.0,383.0,339.0,44.0,322026.0,0.12,3392.0,560507.0,85654.0,13804.0,1241.0,68286.0
649,2838,聯邦銀,2018-03-01,28052,574078,48734,718.0,345661,453780,325172,8.49,0.13,71.66,256.0,440.0,386.0,54.0,325428.0,0.14,3520.0,574078.0,73480.0,19202.0,954.0,68029.0
650,2838,聯邦銀,2018-06-01,28895,577279,49168,1711.0,350218,458760,328365,8.52,0.3,71.58,298.0,444.0,418.0,26.0,328663.0,0.13,3674.0,577279.0,87094.0,20522.0,1009.0,70970.0
651,2838,聯邦銀,2018-09-01,28900,607601,50235,2763.0,358256,478545,335598,8.27,0.45,70.13,285.0,441.0,418.0,23.0,335883.0,0.13,3806.0,607600.0,86032.0,21398.0,968.0,71432.0
652,2838,聯邦銀,2018-12-01,28900,640095,49767,3300.0,345763,519727,330477,7.77,0.52,63.59,214.0,401.0,373.0,29.0,330691.0,0.12,3853.0,640095.0,101075.0,14699.0,822.0,71599.0
653,2838,聯邦銀,2019-03-01,28900,648346,52116,870.0,379247,505670,356435,8.04,0.13,70.49,269.0,1002.0,966.0,37.0,356704.0,0.28,4062.0,648348.0,92509.0,21752.0,1337.0,72331.0
654,2838,聯邦銀,2019-06-01,30848,659570,53740,1740.0,389405,517554,366850,8.15,0.26,70.88,317.0,528.0,494.0,35.0,367167.0,0.14,4122.0,659570.0,100748.0,21393.0,848.0,73593.0
655,2838,聯邦銀,2019-09-01,30845,692673,54938,2914.0,392916,532717,369564,7.93,0.42,69.37,354.0,556.0,529.0,27.0,369918.0,0.15,4265.0,692673.0,102559.0,22172.0,1180.0,76332.0
656,2838,聯邦銀,2019-12-01,30845,691435,56059,3945.0,406587,539207,390326,8.11,0.57,72.39,356.0,573.0,540.0,33.0,390683.0,0.15,4239.0,691436.0,115315.0,15348.0,894.0,75781.0
657,2838,聯邦銀,2020-03-01,30845,707286,53599,474.0,415082,548896,392495,7.58,0.07,71.51,441.0,678.0,612.0,65.0,392935.0,0.17,4431.0,707290.0,110527.0,21950.0,713.0,81355.0
658,2838,聯邦銀,2020-06-01,32938,742516,56517,1569.0,424606,564906,400275,7.61,0.21,70.86,487.0,638.0,583.0,55.0,400762.0,0.16,4559.0,742514.0,110077.0,23633.0,1047.0,82020.0
659,2838,聯邦銀,2020-09-01,32934,755618,57655,2785.0,441712,590432,419002,7.63,0.37,70.97,375.0,583.0,519.0,64.0,419377.0,0.14,4631.0,755619.0,118656.0,22056.0,923.0,85920.0
660,2838,聯邦銀,2020-12-01,32934,748178,60267,3887.0,445265,613803,428704,8.06,0.52,69.84,379.0,606.0,560.0,46.0,429083.0,0.14,4778.0,748176.0,124910.0,15593.0,1013.0,85936.0
661,2838,聯邦銀,2021-03-01,32934,778891,60738,1084.0,469079,618839,446303,7.8,0.14,72.12,359.0,586.0,526.0,60.0,446662.0,0.13,4976.0,778892.0,113774.0,21556.0,1248.0,91859.0
662,2838,聯邦銀,2021-06-01,32934,799141,64065,2602.0,473281,631485,449709,8.02,0.33,71.21,340.0,649.0,523.0,126.0,450049.0,0.14,5120.0,799139.0,118953.0,22410.0,1866.0,88575.0
663,2838,聯邦銀,2021-09-01,34952,807022,63780,4056.0,483351,650694,457755,7.9,0.5,70.35,474.0,703.0,616.0,87.0,458229.0,0.15,5351.0,804995.0,129221.0,24394.0,1906.0,87925.0
664,2838,聯邦銀,2021-12-01,34952,826344,64782,5272.0,518485,677248,498827,7.84,0.64,73.65,320.0,499.0,450.0,49.0,499147.0,0.1,5396.0,826342.0,135637.0,18797.0,1874.0,93974.0
665,2838,聯邦銀,2022-03-01,34952,832232,63333,817.0,544192,679206,518590,7.61,0.1,76.35,372.0,613.0,523.0,90.0,518962.0,0.12,5605.0,832235.0,126593.0,25126.0,2329.0,96350.0
666,2838,聯邦銀,2022-06-01,37965,817884,59475,1605.0,554792,681121,530930,7.27,0.2,77.95,420.0,617.0,543.0,74.0,531350.0,0.12,5825.0,817884.0,137702.0,22426.0,2683.0,99198.0
667,2838,聯邦銀,2022-09-01,37940,834192,58850,3072.0,567381,694683,542545,7.05,0.37,78.1,409.0,829.0,758.0,71.0,542954.0,0.15,6086.0,834194.0,138503.0,23429.0,1734.0,104570.0
668,2838,聯邦銀,2022-12-01,37940,829282,61304,4402.0,555119,715083,534391,7.39,0.53,74.73,595.0,1293.0,1189.0,104.0,534986.0,0.24,6224.0,829282.0,145120.0,19222.0,2769.0,99416.0
669,2838,聯邦銀,2023-03-01,37940,875394,63311,1390.0,567989,728970,538158,7.23,0.16,73.82,992.0,1308.0,1249.0,59.0,539150.0,0.24,6355.0,875392.0,142682.0,28123.0,1384.0,100449.0
670,2838,聯邦銀,2023-06-01,39822,880889,64702,2961.0,582729,733012,556734,7.35,0.34,75.95,1008.0,1406.0,1294.0,112.0,557742.0,0.25,6568.0,880892.0,155601.0,24275.0,1401.0,101569.0
671,2838,聯邦銀,2023-09-01,39790,913064,65906,4270.0,597938,751221,570096,7.22,0.47,75.89,1212.0,1487.0,1372.0,115.0,571308.0,0.26,6731.0,913064.0,153353.0,25679.0,1331.0,103222.0
672,2845,遠東銀,2002-12-01,15248,201088,12188,0.0,145830,159141,134136,6.06,-2.22,84.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200535.0,0.0,6865.0,1167.0,13799.0
673,2845,遠東銀,2003-03-01,15248,195608,13247,0.0,168343,154032,148909,6.77,0.0,96.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196330.0,0.0,13909.0,2076.0,14639.0
674,2845,遠東銀,2003-06-01,15248,204791,14674,0.0,171687,152137,154284,7.17,0.0,101.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205751.0,0.0,12298.0,1260.0,16252.0
675,2845,遠東銀,2003-09-01,15248,199553,15442,0.0,176121,145828,152823,7.74,0.0,104.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199685.0,10987.0,17210.0,1735.0,17525.0
676,2845,遠東銀,2003-12-01,15248,225080,15787,0.0,177283,167522,159391,7.01,1.51,95.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225357.0,0.0,12921.0,2285.0,19440.0
677,2845,遠東銀,2004-03-01,15248,226759,17272,0.0,191961,160806,169613,7.62,0.0,105.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226811.0,0.0,17419.0,3170.0,20204.0
678,2845,遠東銀,2004-06-01,15352,247908,17641,0.0,200465,181727,180605,7.12,0.0,99.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248163.0,0.0,14460.0,3443.0,20362.0
679,2845,遠東銀,2004-09-01,15086,238362,18621,0.0,198822,181080,177518,7.81,0.0,98.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238837.0,0.0,15975.0,3689.0,19946.0
680,2845,遠東銀,2004-12-01,16372,258177,19831,3480.0,186684,198768,171043,7.68,1.35,86.05,2933.0,4023.0,0.0,0.0,0.0,2.31,2065.0,258676.0,995.0,11714.0,2983.0,19323.0
681,2845,遠東銀,2005-03-01,16627,258642,21466,1036.0,194293,195687,176789,8.3,0.4,90.34,2831.0,3914.0,0.0,0.0,0.0,2.18,1919.0,258857.0,1020.0,13927.0,3713.0,19207.0
682,2845,遠東銀,2005-06-01,17520,277902,21416,2072.0,204115,203536,188705,7.71,0.75,92.71,2886.0,3985.0,0.0,0.0,0.0,2.08,1852.0,278314.0,1718.0,11698.0,2447.0,19763.0
683,2845,遠東銀,2005-09-01,18036,300557,22604,2881.0,214345,217679,197247,7.52,0.96,90.61,2813.0,3980.0,3448.0,532.0,200060.0,1.99,1873.0,301115.0,1318.0,13582.0,3557.0,22843.0
684,2845,遠東銀,2005-12-01,17940,306794,22873,3001.0,230444,228011,211699,7.46,0.98,92.85,2501.0,3918.0,3109.0,809.0,214200.0,1.83,1828.0,307278.0,1400.0,15489.0,2189.0,24061.0
685,2845,遠東銀,2006-03-01,17912,321751,22081,366.0,238883,230662,216124,6.86,0.11,93.7,2574.0,4411.0,3174.0,1237.0,218698.0,2.02,1774.0,321751.0,178678.0,18017.0,3042.0,25927.0
686,2845,遠東銀,2006-06-01,18778,333019,21674,189.0,243901,244815,219983,6.51,0.06,89.86,2762.0,5063.0,3478.0,1585.0,222745.0,2.27,1189.0,333019.0,168475.0,19547.0,2752.0,28085.0
687,2845,遠東銀,2006-09-01,18778,337007,21150,-497.0,251246,257021,223255,6.28,-0.15,86.86,3120.0,5573.0,4400.0,1173.0,226375.0,2.46,1893.0,337007.0,205785.0,23443.0,3734.0,30775.0
688,2845,遠東銀,2006-12-01,18782,343953,19754,-2183.0,249615,266267,222211,5.74,-0.63,83.45,3050.0,4807.0,3745.0,1063.0,225261.0,2.13,2108.0,343953.0,215323.0,22919.0,4039.0,32099.0
689,2845,遠東銀,2007-03-01,18790,349828,19895,118.0,263727,275713,236746,5.69,0.03,85.87,3843.0,5352.0,4614.0,738.0,240589.0,2.22,2173.0,349828.0,226023.0,22344.0,3779.0,34025.0
690,2845,遠東銀,2007-06-01,18787,354800,19842,23.0,261290,279091,232870,5.59,0.01,83.44,3623.0,5565.0,4324.0,1241.0,236494.0,2.35,2256.0,354800.0,236750.0,23741.0,2995.0,38014.0
691,2845,遠東銀,2007-09-01,18803,362351,19575,-180.0,265829,281502,237276,5.4,-0.05,84.29,4452.0,5640.0,4839.0,800.0,241728.0,2.33,2279.0,362351.0,244195.0,23285.0,2957.0,42294.0
692,2845,遠東銀,2007-12-01,18798,360972,19040,-897.0,248553,281299,221362,5.27,-0.25,78.69,4392.0,5531.0,4864.0,667.0,225754.0,2.45,2432.0,360972.0,263438.0,22185.0,2834.0,42105.0
693,2845,遠東銀,2008-03-01,18798,367821,19059,136.0,246718,287309,218362,5.18,0.04,76.0,4269.0,5475.0,4795.0,680.0,222631.0,2.46,2674.0,367821.0,269896.0,23492.0,2835.0,43485.0
694,2845,遠東銀,2008-06-01,18798,364102,18910,20.0,247113,282777,218207,5.19,0.01,77.17,3634.0,5339.0,4702.0,637.0,221841.0,2.41,2361.0,364102.0,264454.0,24587.0,2642.0,43525.0
695,2845,遠東銀,2008-09-01,18798,351320,18608,-359.0,242669,282514,213825,5.3,-0.1,75.69,3925.0,5360.0,4539.0,821.0,217750.0,2.46,2231.0,351320.0,223794.0,24401.0,1978.0,40240.0
696,2845,遠東銀,2008-12-01,23413,361737,19411,-2986.0,230309,296818,210523,5.37,-0.83,70.93,3207.0,5251.0,4386.0,865.0,213730.0,2.46,3050.0,361737.0,8845.0,16161.0,1708.0,35376.0
697,2845,遠東銀,2009-03-01,23413,344106,19603,253.0,219290,286526,199246,5.7,0.07,69.54,3618.0,4940.0,4264.0,676.0,202864.0,2.44,2705.0,344106.0,8663.0,15960.0,1290.0,36182.0
698,2845,遠東銀,2009-06-01,19338,334484,19888,498.0,223597,278969,203702,5.95,0.15,73.02,3557.0,4756.0,4172.0,584.0,207258.0,2.29,2707.0,334484.0,8986.0,15851.0,1367.0,37572.0
699,2845,遠東銀,2009-09-01,19338,346792,20520,1273.0,225186,287713,208067,5.92,0.37,72.32,3153.0,3868.0,3253.0,615.0,211220.0,1.83,2323.0,346792.0,12048.0,13539.0,1742.0,39881.0
700,2845,遠東銀,2009-12-01,19338,379471,20763,1759.0,227937,320727,214217,5.47,0.46,66.79,1737.0,2322.0,1875.0,447.0,215954.0,1.08,2348.0,379471.0,12234.0,11734.0,1508.0,43932.0
701,2845,遠東銀,2010-03-01,19338,364060,21358,784.0,226751,307304,213944,5.87,0.22,69.62,1304.0,2223.0,1908.0,316.0,215248.0,1.03,2166.0,364061.0,12251.0,11032.0,1852.0,44061.0
702,2845,遠東銀,2010-06-01,19338,361608,21999,1703.0,242376,303967,225806,6.08,0.47,74.29,987.0,2026.0,1601.0,425.0,226793.0,0.89,3236.0,361608.0,8629.0,11603.0,1764.0,45795.0
703,2845,遠東銀,2010-09-01,20071,390934,22577,2483.0,249441,326305,234842,5.78,0.64,71.97,766.0,1913.0,1471.0,442.0,235608.0,0.81,3507.0,390934.0,15346.0,10536.0,1778.0,53260.0
704,2845,遠東銀,2010-12-01,20071,419763,22790,3003.0,252961,348136,239327,5.43,0.72,68.75,632.0,1203.0,921.0,282.0,239959.0,0.5,3602.0,419763.0,15243.0,9208.0,1494.0,53386.0
705,2845,遠東銀,2011-03-01,20071,414809,23503,948.0,252299,348945,239494,5.67,0.23,68.63,566.0,1101.0,827.0,274.0,240060.0,0.46,3522.0,414809.0,17844.0,8426.0,2402.0,63826.0
706,2845,遠東銀,2011-06-01,21186,419490,23802,1657.0,276283,354303,262547,5.67,0.4,74.1,530.0,1086.0,800.0,286.0,263077.0,0.41,4237.0,419490.0,8563.0,8601.0,2235.0,64900.0
707,2845,遠東銀,2011-09-01,21186,426442,24428,2400.0,278002,357877,265432,5.73,0.56,74.17,322.0,680.0,435.0,244.0,265754.0,0.26,4339.0,426442.0,7606.0,8546.0,2108.0,69176.0
708,2845,遠東銀,2011-12-01,21186,438113,24584,2497.0,287457,370368,273969,5.61,0.57,73.97,265.0,613.0,390.0,223.0,274234.0,0.22,4774.0,438113.0,7507.0,8972.0,1060.0,67784.0
709,2845,遠東銀,2012-03-01,21186,444080,25535,969.0,288848,370853,276645,5.75,0.22,74.6,196.0,540.0,329.0,211.0,276841.0,0.2,4803.0,444080.0,8091.0,8918.0,2153.0,67218.0
710,2845,遠東銀,2012-06-01,22423,449598,25672,1636.0,299976,375898,284695,5.71,0.36,75.74,984.0,1322.0,1116.0,206.0,285679.0,0.46,3093.0,449598.0,6833.0,11150.0,1382.0,48971.0
711,2845,遠東銀,2012-09-01,22423,455884,26428,2454.0,297005,378387,282222,5.8,0.54,74.59,998.0,1349.0,1137.0,212.0,283219.0,0.48,3168.0,455884.0,7495.0,10832.0,860.0,49428.0
712,2845,遠東銀,2012-12-01,22423,464496,26604,2864.0,299256,392417,282818,5.73,0.62,72.07,983.0,1317.0,1138.0,179.0,283801.0,0.46,3582.0,464496.0,9981.0,11623.0,766.0,50054.0
713,2845,遠東銀,2013-03-01,22423,466830,27337,1021.0,313520,375056,297139,5.86,0.22,79.23,785.0,1108.0,949.0,159.0,297925.0,0.37,3580.0,466829.0,10211.0,12488.0,751.0,52980.0
714,2845,遠東銀,2013-06-01,23621,485210,27833,2093.0,334006,393143,317127,5.74,0.43,80.66,768.0,1166.0,998.0,168.0,317895.0,0.37,3759.0,485210.0,8804.0,12722.0,444.0,53676.0
715,2845,遠東銀,2013-09-01,23621,491389,28501,3079.0,336135,392958,320145,5.8,0.63,81.47,808.0,1140.0,969.0,171.0,320954.0,0.36,4004.0,491390.0,11005.0,11745.0,686.0,54696.0
