代號,名稱,年月,資產合計,約定融資額度,應收保證款項,應收信用狀款項,信託資產,放款承諾責任,保證責任,信用狀責任,信託負債
2812,臺中商業銀行,2004/03,237675.0,,,,,540.0,2139.0,1107.0,9843.0
2812,臺中商業銀行,2004/06,237030.0,,,,,,2151.0,907.0,9958.0
2812,臺中商業銀行,2004/09,241255.0,,,,,15864.0,2285.0,989.0,10134.0
2812,臺中商業銀行,2004/12,245650.0,,,,,16529.0,2461.0,1148.0,10446.0
2812,臺中商業銀行,2005/03,249127.0,,,,,20348.0,2344.0,859.0,10394.0
2812,臺中商業銀行,2005/06,248522.0,,,,,21403.0,2390.0,986.0,10406.0
2812,臺中商業銀行,2005/09,252645.0,,,,,22736.0,2145.0,1164.0,10287.0
2812,臺中商業銀行,2005/12,262053.0,,,,,22951.0,1918.0,1011.0,10802.0
2812,臺中商業銀行,2006/03,259586.0,,,,,21252.0,1916.0,1236.0,11520.0
2812,臺中商業銀行,2006/06,257760.0,,,,,23242.0,1840.0,1617.0,12835.0
2812,臺中商業銀行,2006/09,253339.0,,,,,23641.0,1794.0,1673.0,14143.0
2812,臺中商業銀行,2006/12,258618.0,,,,,23422.0,1657.0,1720.0,16137.0
2812,臺中商業銀行,2007/03,262970.0,,,,,22607.0,1905.0,2213.0,19918.0
2812,台中商業銀行,2007/06,267804.0,,,,,22975.0,1966.0,1751.0,26576.0
2812,台中商業銀行,2007/09,266410.0,,,,,24159.0,2038.0,2144.0,31163.0
2812,台中商業銀行,2007/12,263032.0,,,,,24694.0,1999.0,2663.0,32913.0
2812,台中商業銀行,2008/03,265319.0,,,,,24974.0,1975.0,2785.0,36265.0
2812,台中商業銀行,2008/06,264027.0,,,,,25807.0,1826.0,3204.0,39419.0
2812,台中商業銀行,2008/09,276233.0,,,,,28165.0,1884.0,2211.0,37004.0
2812,台中商業銀行,2008/12,286442.0,,,,,29290.0,3518.0,1532.0,32128.0
2812,台中商業銀行,2009/03,289508.0,,,,,31168.0,3259.0,1826.0,31725.0
2812,台中商業銀行,2009/06,291803.0,,,,,35777.0,2255.0,2119.0,32536.0
2812,台中商業銀行,2009/09,295476.0,,,,,40237.0,1954.0,2389.0,32330.0
2812,台中商業銀行,2009/12,310339.0,,,,,44471.0,3199.0,2312.0,33489.0
2812,台中商業銀行,2010/03,314386.0,,,,,45099.0,3024.0,3436.0,34009.0
2812,台中商業銀行,2010/06,321414.0,,,,,49162.0,3033.0,3091.0,34711.0
2812,台中商業銀行,2010/09,330595.0,,,,,53759.0,3207.0,3435.0,34836.0
2812,台中商業銀行,2010/12,342106.0,,,,,57481.0,3267.0,3651.0,35556.0
2812,台中商業銀行,2011/03,351843.0,,,,,58078.0,2943.0,4230.0,37290.0
2812,台中商業銀行,2011/06,351359.0,,,,,58686.0,2970.0,4280.0,37531.0
2812,台中商業銀行,2011/09,358230.0,,,,,60896.0,4109.0,3454.0,37588.0
2812,台中商業銀行,2011/12,385221.0,,,,,88760.0,4378.0,2859.0,38646.0
2812,台中商業銀行,2012/03,395042.0,,,,,91267.0,4977.0,3948.0,39117.0
2812,台中商業銀行,2012/06,414745.0,,,,,101603.0,5310.0,3478.0,39851.0
2812,台中商業銀行,2012/09,430754.0,,,,,102764.0,6024.0,3665.0,41476.0
2812,台中商業銀行,2012/12,445076.0,,,,,102507.0,7366.0,4223.0,41863.0
2812,台中商業銀行,2013/03,456163.0,,,,,103145.0,7912.0,4542.0,40495.0
2812,台中商業銀行,2013/06,473305.0,,,,,118703.0,7678.0,4275.0,45213.0
2812,台中商業銀行,2013/09,480402.0,,,,,117148.0,8837.0,3245.0,45916.0
2812,台中商業銀行,2013/12,493878.0,,,,,114396.0,9142.0,3895.0,44661.0
2812,台中商業銀行,2014/03,505509.0,,,,,124521.0,10783.0,3901.0,44875.0
2812,台中商業銀行,2014/06,504207.0,,,,,119184.0,10530.0,3458.0,50081.0
2812,台中商業銀行,2014/09,506240.0,,,,,123608.0,11020.0,3513.0,53345.0
2812,台中商業銀行,2014/12,529489.0,,,,,125625.0,11216.0,3633.0,53847.0
2812,台中商業銀行,2015/03,532226.0,,,,,141948.0,10880.0,3437.0,54010.0
2812,台中商業銀行,2015/06,538715.0,,,,,139586.0,10154.0,3593.0,56920.0
2812,台中商業銀行,2015/09,568482.0,,,,,142912.0,12357.0,3180.0,54196.0
2812,台中商業銀行,2015/12,573128.0,,,,,152183.0,12264.0,2689.0,55544.0
2812,台中商業銀行,2016/03,584922.0,,,,,172555.0,13624.0,3063.0,55703.0
2812,台中商業銀行,2016/06,589324.0,164824.0,13345.0,3826.0,57026.0,,,,
2812,台中商業銀行,2016/09,595669.0,172307.0,15690.0,3681.0,56551.0,,,,
2812,台中商業銀行,2016/12,623110.0,177722.0,14643.0,4433.0,57991.0,,,,
2812,台中商業銀行,2017/03,634610.0,182003.0,16014.0,4475.0,58615.0,,,,
2812,台中商業銀行,2017/06,633044.0,187609.0,19257.0,4455.0,58534.0,,,,
2812,台中商業銀行,2017/09,640040.0,186971.0,20044.0,4750.0,59636.0,,,,
2812,台中商業銀行,2017/12,656976.0,159353.0,18693.0,3900.0,62673.0,,,,
2812,台中商業銀行,2018/03,657150.0,164811.0,19569.0,4547.0,64937.0,,,,
2812,台中商業銀行,2018/06,676425.0,165929.0,19699.0,4119.0,67052.0,,,,
2812,台中商業銀行,2018/09,674778.0,154941.0,16997.0,4346.0,65921.0,,,,
2812,台中商業銀行,2018/12,684484.0,152913.0,18336.0,4141.0,65771.0,,,,
2812,台中商業銀行,2019/03,683985.0,147607.0,17391.0,4624.0,66244.0,,,,
2812,台中商業銀行,2019/06,673362.0,146761.0,16789.0,3412.0,67082.0,,,,
2812,台中商業銀行,2019/09,679037.0,137894.0,15911.0,2799.0,65983.0,,,,
2812,台中商業銀行,2019/12,675483.0,139426.0,16485.0,3319.0,67330.0,,,,
2812,台中商業銀行,2020/03,680544.0,136447.0,17513.0,3125.0,64968.0,,,,
2812,台中商業銀行,2020/06,706042.0,142681.0,18409.0,2866.0,65400.0,,,,
2812,台中商業銀行,2020/09,706132.0,142503.0,19536.0,3301.0,64714.0,,,,
2812,台中商業銀行,2020/12,728236.0,143852.0,22879.0,3430.0,65050.0,,,,
2812,台中商業銀行,2021/03,736483.0,144661.0,25430.0,4246.0,72286.0,,,,
2812,台中商業銀行,2021/06,741102.0,140686.0,25122.0,4074.0,73016.0,,,,
2812,台中商業銀行,2021/09,737717.0,145997.0,26704.0,4418.0,74077.0,,,,
2812,台中商業銀行,2021/12,762700.0,146858.0,27151.0,3871.0,77982.0,,,,
2812,台中商業銀行,2022/03,772079.0,156682.0,27665.0,4542.0,79029.0,,,,
2812,台中商業銀行,2022/06,769351.0,166688.0,26015.0,4384.0,80184.0,,,,
2812,台中商業銀行,2022/09,795562.0,172528.0,26075.0,3142.0,83637.0,,,,
2812,台中商業銀行,2022/12,797251.0,171596.0,27270.0,3351.0,84322.0,,,,
2812,台中商業銀行,2023/03,796975.0,180687.0,26253.0,4201.0,85619.0,,,,
2812,台中商業銀行,2023/06,804770.0,180278.0,28848.0,3609.0,91322.0,,,,
2812,台中商業銀行,2023/09,828104.0,188181.0,30250.0,3555.0,97172.0,,,,
2834,臺灣中小企銀,2002/12,941624.0,,,,,,13554.0,10576.0,15850.0
2834,臺灣中小企銀,2003/03,949376.0,,,,,,12945.0,11719.0,17468.0
2834,臺灣中小企銀,2003/06,966181.0,,,,,,12412.0,11755.0,18748.0
2834,臺灣中小企銀,2003/09,968028.0,,,,,,12589.0,13222.0,19375.0
2834,臺灣中小企銀,2003/12,988578.0,,,,,,13139.0,13452.0,23016.0
2834,臺灣中小企銀,2004/03,994215.0,,,,,,13395.0,14405.0,25104.0
2834,臺灣中小企銀,2004/06,1035644.0,,,,,,13867.0,17914.0,27802.0
2834,臺灣中小企銀,2004/09,1011559.0,,,,,,13426.0,17406.0,24511.0
2834,臺灣中小企銀,2004/12,1048487.0,,,,,193529.0,15157.0,16193.0,30578.0
2834,臺灣中小企銀,2005/03,1019090.0,,,,,258403.0,14887.0,16212.0,30545.0
2834,臺灣中小企銀,2005/06,1035904.0,,,,,271982.0,14722.0,14432.0,30640.0
2834,臺灣中小企銀,2005/09,1000688.0,,,,,286527.0,14229.0,14221.0,29616.0
2834,臺灣中小企銀,2005/12,1063882.0,,,,,245621.0,14466.0,14190.0,31006.0
2834,臺灣中小企銀,2006/03,984272.0,,,,,244718.0,14209.0,14558.0,32579.0
2834,臺灣中小企銀,2006/06,1021302.0,,,,,210015.0,13995.0,17013.0,37273.0
2834,臺灣中小企銀,2006/09,1058230.0,,,,,264985.0,14041.0,15744.0,40370.0
2834,臺灣中小企銀,2006/12,1079762.0,,,,,222214.0,13415.0,13939.0,42760.0
2834,臺灣中小企銀,2007/03,1040487.0,,,,,251425.0,15442.0,16950.0,49711.0
2834,臺灣中小企銀,2007/06,1105145.0,,,,,231858.0,16909.0,14946.0,56055.0
2834,臺灣中小企銀,2007/09,1107067.0,,,,,268945.0,17417.0,12979.0,61686.0
2834,臺灣中小企銀,2007/12,1127815.0,,,,,258708.0,17714.0,16000.0,65921.0
2834,臺灣中小企銀,2008/03,1132628.0,,,,,278429.0,19171.0,17277.0,176011.0
2834,臺灣中小企銀,2008/06,1144100.0,,,,,264635.0,18839.0,17218.0,179648.0
2834,臺灣中小企銀,2008/09,1169098.0,,,,,306229.0,16919.0,13198.0,155925.0
2834,臺灣中小企銀,2008/12,1171769.0,,,,,287012.0,17139.0,9959.0,131849.0
2834,臺灣中小企銀,2009/03,1148957.0,,,,,301664.0,17216.0,9821.0,137569.0
2834,臺灣中小企銀,2009/06,1164021.0,,,,,316734.0,17084.0,13444.0,141576.0
2834,臺灣中小企銀,2009/09,1156181.0,,,,,369366.0,15204.0,12164.0,144817.0
2834,臺灣中小企銀,2009/12,1196029.0,,,,,292783.0,14566.0,13498.0,145522.0
2834,臺灣中小企銀,2010/03,1167500.0,,,,,373810.0,14813.0,15611.0,140446.0
2834,臺灣中小企銀,2010/06,1182216.0,,,,,370125.0,14527.0,15004.0,141627.0
2834,臺灣中小企銀,2010/09,1200172.0,,,,,392689.0,14259.0,13269.0,139721.0
2834,臺灣中小企銀,2010/12,1215974.0,,,,,438992.0,14535.0,11666.0,136918.0
2834,臺灣中小企銀,2011/03,1234917.0,,,,,413066.0,14680.0,17367.0,135396.0
2834,臺灣中小企銀,2011/06,1248456.0,,,,,374296.0,15348.0,14577.0,133617.0
2834,臺灣中小企銀,2011/09,1261940.0,,,,,1285.0,15132.0,15357.0,130163.0
2834,臺灣中小企銀,2011/12,1268202.0,,,,,1484.0,14488.0,11483.0,126446.0
2834,臺灣中小企銀,2012/03,1279204.0,,,,,1407.0,14508.0,13175.0,126769.0
2834,臺灣中小企銀,2012/06,1260754.0,,,,,2147.0,13496.0,12249.0,130086.0
2834,臺灣中小企銀,2012/09,1258402.0,,,,,2210.0,11519.0,10952.0,127054.0
2834,臺灣中小企銀,2012/12,1291109.0,,,,,3012.0,10288.0,11150.0,122960.0
2834,臺灣中小企銀,2013/03,1297683.0,,,,,3359.0,10005.0,11504.0,121541.0
2834,臺灣中小企銀,2013/06,1304842.0,,,,,5233.0,9892.0,10761.0,115988.0
2834,臺灣中小企銀,2013/09,1317127.0,,,,,3037.0,9281.0,9611.0,112281.0
2834,臺灣中小企銀,2013/12,1325791.0,,,,,2602.0,9001.0,10054.0,118081.0
2834,臺灣中小企銀,2014/03,1329703.0,,,,,479589.0,7741.0,11637.0,120582.0
2834,臺灣中小企銀,2014/06,1328489.0,,,,,480056.0,8658.0,11683.0,126961.0
2834,臺灣中小企銀,2014/09,1340923.0,,,,,461723.0,9197.0,11397.0,125384.0
2834,臺灣中小企銀,2014/12,1391992.0,,,,,416987.0,9074.0,12391.0,126850.0
2834,臺灣中小企銀,2015/03,1396660.0,,,,,459781.0,8725.0,10568.0,127582.0
2834,臺灣中小企銀,2015/06,1393903.0,,,,,448806.0,8508.0,10086.0,123070.0
2834,臺灣中小企銀,2015/09,1434686.0,,,,,413996.0,8700.0,8584.0,121989.0
2834,臺灣中小企銀,2015/12,1477044.0,,,,,410869.0,9129.0,8030.0,127155.0
2834,臺灣中小企銀,2016/03,1445011.0,,,,,417009.0,9911.0,10457.0,126288.0
2834,臺灣中小企銀,2016/06,1482057.0,362483.0,10249.0,9639.0,123241.0,,,,
2834,臺灣中小企銀,2016/09,1480690.0,397783.0,10376.0,9731.0,124166.0,,,,
2834,臺灣中小企銀,2016/12,1499657.0,393503.0,14670.0,9351.0,124653.0,,,,
2834,臺灣中小企銀,2017/03,1512523.0,389469.0,14103.0,8588.0,122729.0,,,,
2834,臺灣中小企銀,2017/06,1522079.0,388771.0,16950.0,10945.0,120140.0,,,,
2834,臺灣中小企銀,2017/09,1537997.0,367788.0,16998.0,10371.0,128637.0,,,,
2834,臺灣中小企銀,2017/12,1585100.0,403243.0,15066.0,10244.0,135477.0,,,,
2834,臺灣中小企銀,2018/03,1614564.0,421041.0,15267.0,10650.0,144339.0,,,,
2834,臺灣中小企銀,2018/06,1601048.0,432024.0,15327.0,10122.0,141969.0,,,,
2834,臺灣中小企銀,2018/09,1618282.0,423646.0,17147.0,12484.0,152529.0,,,,
2834,臺灣中小企銀,2018/12,1619193.0,393285.0,18363.0,8831.0,152551.0,,,,
2834,臺灣中小企銀,2019/03,1682466.0,412744.0,20033.0,8864.0,155690.0,,,,
2834,臺灣中小企銀,2019/06,1710962.0,384323.0,18837.0,8525.0,158306.0,,,,
2834,臺灣中小企銀,2019/09,1705297.0,393667.0,19041.0,7095.0,169361.0,,,,
2834,臺灣中小企銀,2019/12,1747073.0,406801.0,18401.0,7157.0,167127.0,,,,
2834,臺灣中小企銀,2020/03,1667371.0,400106.0,18240.0,7382.0,157106.0,,,,
2834,臺灣中小企銀,2020/06,1665688.0,410782.0,18587.0,6918.0,160057.0,,,,
2834,臺灣中小企銀,2020/09,1755774.0,413730.0,18857.0,6696.0,168766.0,,,,
2834,臺灣中小企銀,2020/12,1791907.0,388445.0,20638.0,8892.0,174773.0,,,,
2834,臺灣中小企銀,2021/03,1786242.0,411294.0,21519.0,10432.0,198371.0,,,,
2834,臺灣中小企銀,2021/06,1856234.0,400958.0,21978.0,9839.0,207935.0,,,,
2834,臺灣中小企銀,2021/09,2010829.0,384470.0,24804.0,10261.0,209690.0,,,,
2834,臺灣中小企銀,2021/12,2021549.0,356052.0,24337.0,11058.0,212285.0,,,,
2834,臺灣中小企銀,2022/03,2026006.0,400589.0,24092.0,11683.0,220385.0,,,,
2834,臺灣中小企銀,2022/06,1984054.0,421615.0,25093.0,11634.0,218934.0,,,,
2834,臺灣中小企銀,2022/09,2019068.0,431994.0,24064.0,10144.0,223136.0,,,,
2834,臺灣中小企銀,2022/12,2071981.0,430889.0,22056.0,8129.0,218150.0,,,,
2834,臺灣中小企銀,2023/03,2082430.0,449928.0,24395.0,8790.0,223682.0,,,,
2834,臺灣中小企銀,2023/06,2089000.0,508158.0,25726.0,8583.0,224030.0,,,,
2834,臺灣中小企銀,2023/09,2189233.0,501024.0,27914.0,9188.0,225735.0,,,,
2836,高雄銀行,2002/12,180692.0,,,,,2814.0,7755.0,1007.0,4316.0
2836,高雄銀行,2003/03,166191.0,,,,,2570.0,7876.0,1050.0,5294.0
2836,高雄銀行,2003/06,163820.0,,,,,2623.0,7839.0,1130.0,6589.0
2836,高雄銀行,2003/09,160017.0,,,,,2836.0,8432.0,921.0,7055.0
2836,高雄銀行,2003/12,154824.0,,,,,2833.0,8029.0,1307.0,8055.0
2836,高雄銀行,2004/03,160481.0,,,,,2416.0,8080.0,1871.0,8112.0
2836,高雄銀行,2004/06,152067.0,,,,,2626.0,7280.0,870.0,8133.0
2836,高雄銀行,2004/09,151766.0,,,,,2664.0,6244.0,1082.0,8476.0
2836,高雄銀行,2004/12,151889.0,,,,,4565.0,5040.0,1324.0,8799.0
2836,高雄銀行,2005/03,150447.0,,,,,4502.0,4617.0,1560.0,8246.0
2836,高雄銀行,2005/06,148294.0,,,,,4481.0,4976.0,1266.0,8370.0
2836,高雄銀行,2005/09,154068.0,,,,,5065.0,5155.0,1310.0,8613.0
2836,高雄銀行,2005/12,153537.0,,,,,7749.0,5655.0,1043.0,9692.0
2836,高雄銀行,2006/03,148045.0,,,,,8989.0,5423.0,1280.0,10525.0
2836,高雄銀行,2006/06,145916.0,,,,,9547.0,5452.0,1193.0,11643.0
2836,高雄銀行,2006/09,146097.0,,,,,9874.0,5538.0,1446.0,12022.0
2836,高雄銀行,2006/12,146952.0,,,,,10050.0,5272.0,1643.0,12504.0
2836,高雄銀行,2007/03,150474.0,,,,,11571.0,5340.0,1944.0,13075.0
2836,高雄銀行,2007/06,151009.0,,,,,11523.0,4689.0,2558.0,14951.0
2836,高雄銀行,2007/09,152523.0,,,,,10207.0,5747.0,1910.0,16142.0
2836,高雄銀行,2007/12,156853.0,,,,,9575.0,5799.0,2345.0,17595.0
2836,高雄銀行,2008/03,156282.0,,,,,9920.0,5645.0,2692.0,17663.0
2836,高雄銀行,2008/06,162046.0,,,,,9264.0,5483.0,2492.0,19012.0
2836,高雄銀行,2008/09,175969.0,,,,,8758.0,5514.0,1264.0,18885.0
2836,高雄銀行,2008/12,183949.0,,,,,8613.0,5980.0,755.0,17383.0
2836,高雄銀行,2009/03,182660.0,,,,,8278.0,6269.0,1176.0,17907.0
2836,高雄銀行,2009/06,176020.0,,,,,8221.0,7705.0,1089.0,18613.0
2836,高雄銀行,2009/09,182155.0,,,,,9395.0,5539.0,1569.0,19279.0
2836,高雄銀行,2009/12,186130.0,,,,,9504.0,8045.0,1479.0,19568.0
2836,高雄銀行,2010/03,194282.0,,,,,10311.0,7636.0,1446.0,19779.0
2836,高雄銀行,2010/06,197966.0,,,,,9784.0,6634.0,1501.0,19524.0
2836,高雄銀行,2010/09,202572.0,,,,,10838.0,4514.0,1221.0,19326.0
2836,高雄銀行,2010/12,214963.0,,,,,9802.0,4366.0,1902.0,18500.0
2836,高雄銀行,2011/03,214835.0,,,,,8723.0,4804.0,1728.0,18758.0
2836,高雄銀行,2011/06,213658.0,,,,,6951.0,4225.0,1343.0,19036.0
2836,高雄銀行,2011/09,217511.0,,,,,8249.0,4104.0,1636.0,18871.0
2836,高雄銀行,2011/12,223920.0,,,,,8090.0,4469.0,1306.0,19100.0
2836,高雄銀行,2012/03,218472.0,,,,,9048.0,4393.0,1683.0,19171.0
2836,高雄銀行,2012/06,219310.0,,,,,9089.0,4157.0,1443.0,19601.0
2836,高雄銀行,2012/09,215007.0,,,,,9258.0,4488.0,1320.0,20335.0
2836,高雄銀行,2012/12,221136.0,,,,,9871.0,4995.0,1841.0,20168.0
2836,高雄銀行,2013/03,219538.0,,,,,13314.0,4862.0,1771.0,19587.0
2836,高雄銀行,2013/06,222948.0,,,,,13294.0,4249.0,1700.0,19593.0
2836,高雄銀行,2013/09,229037.0,,,,,12114.0,4223.0,1285.0,18907.0
2836,高雄銀行,2013/12,234526.0,,,,,11788.0,4129.0,1358.0,19034.0
2836,高雄銀行,2014/03,236171.0,,,,,73726.0,4150.0,1354.0,19128.0
2836,高雄銀行,2014/06,249090.0,,,,,69942.0,4057.0,1951.0,19168.0
2836,高雄銀行,2014/09,259180.0,,,,,71425.0,3832.0,1690.0,18795.0
2836,高雄銀行,2014/12,269114.0,,,,,69875.0,5504.0,1378.0,19112.0
2836,高雄銀行,2015/03,266977.0,,,,,71929.0,5391.0,1868.0,19125.0
2836,高雄銀行,2015/06,261882.0,,,,,67473.0,5298.0,1348.0,19318.0
2836,高雄銀行,2015/09,266315.0,,,,,66845.0,5111.0,1305.0,19089.0
2836,高雄銀行,2015/12,263094.0,,,,,69060.0,5162.0,1077.0,19394.0
2836,高雄銀行,2016/03,251692.0,,,,,69220.0,3246.0,1442.0,20099.0
2836,高雄銀行,2016/06,251116.0,64495.0,3136.0,1055.0,20189.0,,,,
2836,高雄銀行,2016/09,256238.0,62872.0,3070.0,1306.0,19913.0,,,,
2836,高雄銀行,2016/12,256283.0,65122.0,2905.0,1220.0,20336.0,,,,
2836,高雄銀行,2017/03,248454.0,71268.0,2672.0,1399.0,20642.0,,,,
2836,高雄銀行,2017/06,246067.0,57648.0,2916.0,1350.0,20874.0,,,,
2836,高雄銀行,2017/09,254187.0,56437.0,2833.0,1301.0,21186.0,,,,
2836,高雄銀行,2017/12,263403.0,56414.0,2903.0,1342.0,20938.0,,,,
2836,高雄銀行,2018/03,266877.0,56515.0,3120.0,1800.0,21199.0,,,,
2836,高雄銀行,2018/06,273479.0,51522.0,2998.0,1290.0,23073.0,,,,
2836,高雄銀行,2018/09,270059.0,50014.0,3172.0,1686.0,23594.0,,,,
2836,高雄銀行,2018/12,267982.0,53463.0,3491.0,1398.0,23970.0,,,,
2836,高雄銀行,2019/03,264627.0,54232.0,3293.0,1768.0,24698.0,,,,
2836,高雄銀行,2019/06,266426.0,54934.0,3674.0,1286.0,24379.0,,,,
2836,高雄銀行,2019/09,269221.0,51626.0,3907.0,1152.0,23398.0,,,,
2836,高雄銀行,2019/12,270717.0,50940.0,3919.0,1407.0,23804.0,,,,
2836,高雄銀行,2020/03,263740.0,47599.0,3960.0,1216.0,22780.0,,,,
2836,高雄銀行,2020/06,271531.0,45255.0,3760.0,1078.0,23125.0,,,,
2836,高雄銀行,2020/09,269231.0,44943.0,3839.0,1292.0,23173.0,,,,
2836,高雄銀行,2020/12,276227.0,51154.0,4169.0,1384.0,23512.0,,,,
2836,高雄銀行,2021/03,273479.0,53936.0,4320.0,1738.0,24352.0,,,,
2836,高雄銀行,2021/06,284150.0,49059.0,4409.0,1750.0,25220.0,,,,
2836,高雄銀行,2021/09,281919.0,46197.0,4393.0,1617.0,25065.0,,,,
2836,高雄銀行,2021/12,284037.0,47559.0,4996.0,966.0,25141.0,,,,
2836,高雄銀行,2022/03,274518.0,52230.0,5214.0,1963.0,26536.0,,,,
2836,高雄銀行,2022/06,274552.0,50663.0,5055.0,762.0,26222.0,,,,
2836,高雄銀行,2022/09,275214.0,55937.0,4586.0,956.0,26104.0,,,,
2836,高雄銀行,2022/12,279141.0,55847.0,4834.0,1160.0,27751.0,,,,
2836,高雄銀行,2023/03,280767.0,60893.0,4643.0,1306.0,29138.0,,,,
2836,高雄銀行,2023/06,290990.0,64119.0,5456.0,1526.0,30899.0,,,,
2836,高雄銀行,2023/09,294474.0,77988.0,5543.0,982.0,29974.0,,,,
2837,萬泰商業銀行,2002/12,219035.0,,,,,,16897.0,356.0,8508.0
2837,中華開發工銀,2002/12,219892.0,,,,,,21191.0,703.0,2717.0
2837,萬泰商業銀行,2003/03,221572.0,,,,,,14174.0,419.0,8614.0
2837,中華開發工銀,2003/03,221849.0,,,,,,20867.0,707.0,1858.0
2837,中華開發工銀,2003/06,225721.0,,,,,,20220.0,1120.0,1869.0
2837,萬泰商業銀行,2003/06,224581.0,,,,,,10867.0,227.0,9196.0
2837,中華開發工銀,2003/09,209543.0,,,,,,21243.0,1302.0,2204.0
2837,萬泰商業銀行,2003/09,240273.0,,,,,,8260.0,134.0,9769.0
2837,中華開發工銀,2003/12,212543.0,,,,,,22494.0,1209.0,2596.0
2837,萬泰商業銀行,2003/12,241764.0,,,,,,5197.0,324.0,10669.0
2837,中華開發工銀,2004/03,220220.0,,,,,,22505.0,1412.0,2784.0
2837,萬泰商業銀行,2004/03,251312.0,,,,,,7251.0,312.0,11609.0
2837,中華開發工銀,2004/06,220657.0,,,,,,22992.0,988.0,3211.0
2837,萬泰商業銀行,2004/06,255892.0,,,,,,6968.0,349.0,12478.0
2837,中華開發工銀,2004/09,202221.0,,,,,,19597.0,1084.0,3596.0
2837,萬泰商業銀行,2004/09,254615.0,,,,,,6234.0,340.0,13879.0
2837,萬泰商業銀行,2004/12,253795.0,,,,,91384.0,5362.0,365.0,15190.0
2837,中華開發工銀,2004/12,202402.0,,,,,5668.0,20346.0,541.0,4534.0
2837,萬泰商業銀行,2005/03,250956.0,,,,,94419.0,4734.0,593.0,16043.0
2837,中華開發工銀,2005/03,199036.0,,,,,5465.0,20854.0,1022.0,3763.0
2837,中華開發工銀,2005/06,200128.0,,,,,3156.0,19673.0,676.0,5158.0
2837,萬泰商業銀行,2005/06,255330.0,,,,,92863.0,4793.0,569.0,17262.0
2837,萬泰商業銀行,2005/09,257999.0,,,,,90236.0,4101.0,856.0,19888.0
2837,中華開發工銀,2005/09,199916.0,,,,,5050.0,18777.0,640.0,6408.0
2837,萬泰商業銀行,2005/12,256193.0,,,,,86570.0,4436.0,512.0,21235.0
2837,中華開發工銀,2005/12,195326.0,,,,,4207.0,19256.0,549.0,6047.0
2837,中華開發工銀,2006/03,237817.0,,,,,4446.0,16421.0,888.0,6444.0
2837,萬泰商業銀行,2006/03,255166.0,,,,,83199.0,4102.0,333.0,23408.0
2837,萬泰商業銀行,2006/06,254753.0,,,,,78488.0,1634.0,708.0,27252.0
2837,中華開發工銀,2006/06,245971.0,,,,,5201.0,14636.0,681.0,7025.0
2837,萬泰商業銀行,2006/09,248438.0,,,,,75763.0,3270.0,547.0,30463.0
2837,中華開發工銀,2006/09,246586.0,,,,,4453.0,15800.0,1134.0,6911.0
2837,萬泰商業銀行,2006/12,251271.0,,,,,74048.0,1788.0,589.0,34884.0
2837,中華開發工銀,2006/12,273635.0,,,,,4269.0,14311.0,1297.0,7416.0
2837,萬泰商業銀行,2007/03,237751.0,,,,,74023.0,1855.0,472.0,39106.0
2837,中華開發工銀,2007/03,287432.0,,,,,49161.0,13770.0,1512.0,7466.0
2837,萬泰商業銀行,2007/06,205320.0,,,,,72968.0,830.0,254.0,42485.0
2837,中華開發工銀,2007/06,283364.0,,,,,27026.0,13148.0,1614.0,7288.0
2837,萬泰商業銀行,2007/09,187110.0,,,,,71770.0,739.0,371.0,43097.0
2837,中華開發工銀,2007/09,293005.0,,,,,30094.0,11156.0,1789.0,8435.0
2837,中華開發工銀,2007/12,302961.0,,,,,21451.0,13178.0,2469.0,5416.0
2837,萬泰商業銀行,2007/12,206551.0,,,,,70572.0,731.0,294.0,41126.0
2837,萬泰商業銀行,2008/03,196430.0,,,,,70392.0,707.0,331.0,36828.0
2837,中華開發工銀,2008/03,288197.0,,,,,16743.0,12828.0,2316.0,4620.0
2837,中華開發工銀,2008/06,275707.0,,,,,14985.0,12099.0,2407.0,3963.0
2837,萬泰商業銀行,2008/06,175608.0,,,,,69637.0,695.0,293.0,32789.0
2837,中華開發工銀,2008/09,254393.0,,,,,12943.0,11652.0,1796.0,3457.0
2837,萬泰商業銀行,2008/09,168249.0,,,,,68964.0,572.0,293.0,30833.0
2837,中華開發工銀,2008/12,249860.0,,,,,10134.0,11188.0,663.0,3319.0
2837,萬泰商業銀行,2008/12,162937.0,,,,,66611.0,692.0,145.0,27627.0
